source,target,user_id
0,5,"584447,735292,761107"
0,6,584447
0,7,584447
0,12,584447
0,13,584447
0,14,584447
0,16,584447
0,22,584447
0,23,584447
0,30,752568
1,5,584447
1,6,584447
1,7,584447
1,11,754685
1,12,584447
1,13,584447
1,14,"584447,754685"
1,16,"584447,754685"
1,17,754685
1,22,584447
1,23,"584447,754685"
1,30,752568
2,5,584447
2,6,584447
2,7,584447
2,11,754685
2,12,584447
2,13,584447
2,14,"584447,754685"
2,16,"584447,754685"
2,17,754685
2,22,584447
2,23,"584447,754685"
2,30,752568
4,27,187833
4,127,427250
5,29,"428202,555714,584447"
5,30,"584447,619437,761107,849812"
5,31,584447
5,33,294115
5,35,"555714,584447,761107,849812"
5,36,"555714,584447"
5,37,"584447,761107,849812"
5,42,"555714,584447,849812"
5,43,"555714,584447"
5,44,"555714,584447"
5,45,"584447,849812"
5,46,"555714,584447,849812"
5,47,"555714,584447"
5,51,428202
5,52,"294115,428202"
5,53,294115
5,57,428202
5,58,"294115,428202"
5,59,294115
5,60,294115
5,61,"555714,849812"
5,62,"555714,761107"
5,63,555714
5,69,735292
6,29,"428202,471775,555714,584447,715341"
6,30,"471775,519469,584447"
6,31,"471775,584447"
6,32,715341
6,33,715341
6,34,715341
6,35,"555714,584447"
6,36,"555714,584447"
6,37,584447
6,38,471775
6,39,471775
6,42,"555714,584447"
6,43,"555714,584447"
6,44,"555714,584447"
6,45,584447
6,46,"555714,584447"
6,47,"555714,584447"
6,48,471775
6,49,471775
6,51,"428202,471775"
6,52,"428202,471775"
6,54,471775
6,55,471775
6,56,471775
6,57,"428202,715341"
6,58,"428202,715341"
6,59,715341
6,60,715341
6,61,555714
6,62,555714
6,63,555714
7,29,"428202,555714,584447"
7,30,584447
7,31,584447
7,35,"555714,584447"
7,36,"555714,584447"
7,37,584447
7,42,"555714,584447"
7,43,"555714,584447"
7,44,"555714,584447"
7,45,584447
7,46,"555714,584447"
7,47,"555714,584447"
7,51,428202
7,52,428202
7,57,428202
7,58,428202
7,61,555714
7,62,555714
7,63,555714
8,29,"471775,715341"
8,30,471775
8,31,471775
8,32,715341
8,33,715341
8,34,715341
8,38,471775
8,39,471775
8,48,471775
8,49,471775
8,51,471775
8,52,471775
8,54,471775
8,55,471775
8,56,471775
8,57,715341
8,58,715341
8,59,715341
8,60,715341
9,29,"471775,715341"
9,30,471775
9,31,471775
9,32,715341
9,33,715341
9,34,715341
9,38,471775
9,39,471775
9,48,471775
9,49,471775
9,51,471775
9,52,471775
9,54,471775
9,55,471775
9,56,471775
9,57,715341
9,58,715341
9,59,715341
9,60,715341
10,29,555714
10,35,555714
10,36,555714
10,42,555714
10,43,555714
10,44,555714
10,46,555714
10,47,555714
10,61,555714
10,62,555714
10,63,555714
11,29,"555714,754685"
11,30,754685
11,31,754685
11,32,754685
11,33,754685
11,34,754685
11,35,"555714,754685"
11,36,"555714,754685"
11,37,754685
11,42,"555714,754685"
11,43,"555714,754685"
11,44,"555714,754685"
11,45,754685
11,46,"555714,754685"
11,47,"555714,754685"
11,56,754685
11,61,"555714,754685"
11,62,"555714,754685"
11,63,"555714,754685"
12,29,"471775,584447"
12,30,"471775,584447"
12,31,"471775,584447"
12,35,584447
12,36,584447
12,37,584447
12,38,471775
12,39,471775
12,42,584447
12,43,584447
12,44,584447
12,45,584447
12,46,584447
12,47,584447
12,48,471775
12,49,471775
12,51,471775
12,52,471775
12,54,471775
12,55,471775
12,56,471775
13,29,584447
13,30,584447
13,31,584447
13,35,584447
13,36,584447
13,37,584447
13,42,584447
13,43,584447
13,44,584447
13,45,584447
13,46,584447
13,47,584447
14,29,"428202,584447,754685"
14,30,"584447,754685"
14,31,"584447,754685"
14,32,754685
14,33,754685
14,34,754685
14,35,"584447,754685"
14,36,"584447,754685"
14,37,"584447,754685"
14,42,"584447,754685"
14,43,"584447,754685"
14,44,"584447,754685"
14,45,"584447,754685"
14,46,"584447,754685"
14,47,"584447,754685"
14,51,428202
14,52,428202
14,56,754685
14,57,428202
14,58,428202
14,61,754685
14,62,754685
14,63,754685
15,29,471775
15,30,471775
15,31,471775
15,38,471775
15,39,471775
15,48,471775
15,49,471775
15,51,471775
15,52,471775
15,54,471775
15,55,471775
15,56,471775
16,29,"584447,754685"
16,30,"584447,754685"
16,31,"584447,754685"
16,32,754685
16,33,754685
16,34,754685
16,35,"584447,754685"
16,36,"584447,754685"
16,37,"584447,754685"
16,42,"584447,754685"
16,43,"584447,754685"
16,44,"584447,754685"
16,45,"584447,754685"
16,46,"584447,754685"
16,47,"584447,754685"
16,56,754685
16,61,754685
16,62,754685
16,63,754685
17,29,754685
17,30,754685
17,31,754685
17,32,754685
17,33,754685
17,34,754685
17,35,754685
17,36,754685
17,37,754685
17,42,754685
17,43,754685
17,44,754685
17,45,754685
17,46,754685
17,47,754685
17,56,754685
17,61,754685
17,62,754685
17,63,754685
18,29,"471775,715341"
18,30,"471775,519469"
18,31,471775
18,32,715341
18,33,715341
18,34,715341
18,38,471775
18,39,471775
18,48,471775
18,49,471775
18,51,471775
18,52,471775
18,54,471775
18,55,471775
18,56,471775
18,57,715341
18,58,715341
18,59,715341
18,60,715341
19,29,"471775,715341"
19,30,"471775,519469"
19,31,471775
19,32,715341
19,33,715341
19,34,715341
19,38,471775
19,39,471775
19,48,471775
19,49,471775
19,51,471775
19,52,471775
19,54,471775
19,55,471775
19,56,471775
19,57,715341
19,58,715341
19,59,715341
19,60,715341
20,29,"471775,715341"
20,30,471775
20,31,471775
20,32,715341
20,33,715341
20,34,715341
20,38,471775
20,39,471775
20,48,471775
20,49,471775
20,51,471775
20,52,471775
20,54,471775
20,55,471775
20,56,471775
20,57,715341
20,58,715341
20,59,715341
20,60,715341
22,29,"428202,584447"
22,30,584447
22,31,584447
22,35,584447
22,36,584447
22,37,584447
22,42,584447
22,43,584447
22,44,584447
22,45,584447
22,46,584447
22,47,584447
22,51,428202
22,52,428202
22,57,428202
22,58,428202
23,29,"584447,754685"
23,30,"584447,754685"
23,31,"584447,754685"
23,32,754685
23,33,754685
23,34,754685
23,35,"584447,754685"
23,36,"584447,754685"
23,37,"584447,754685"
23,42,"584447,754685"
23,43,"584447,754685"
23,44,"584447,754685"
23,45,"584447,754685"
23,46,"584447,754685"
23,47,"584447,754685"
23,56,754685
23,61,754685
23,62,754685
23,63,754685
24,100,"110899,464331"
24,127,"270220,314647,427096,602580,616689,739860,751640"
24,150,244827
24,195,421137
25,127,314647
27,127,187833
29,69,"471775,754685"
29,70,"428202,471775"
29,71,471775
29,72,"428202,754685"
29,75,"471775,715341"
29,76,471775
29,79,471775
29,80,471775
29,81,471775
29,82,"428202,715341"
29,83,715341
29,87,519885
29,88,555714
29,130,584447
29,131,584447
29,134,584447
29,135,584447
29,140,584447
29,141,584447
29,142,584447
29,145,584447
29,146,584447
29,147,584447
29,148,584447
30,69,"471775,519469,619437,752568,754685,761107,849812"
30,70,471775
30,71,471775
30,72,"619437,754685"
30,73,"619437,752568,849812"
30,74,619437
30,75,471775
30,76,471775
30,79,471775
30,80,471775
30,81,471775
30,84,849812
30,87,519885
30,130,584447
30,131,584447
30,134,584447
30,135,584447
30,140,584447
30,141,584447
30,142,584447
30,145,584447
30,146,584447
30,147,584447
30,148,584447
31,69,"471775,754685"
31,70,471775
31,71,471775
31,72,754685
